component_id,type,name,performance_level
851_STORAGE,STORAGE,512.0 GB,Low
852_CPU,CPU,Intel Core i5 11th Gen,Low
852_GPU,GPU,NVIDIA GeForce MX450,Low
852_RAM,RAM,8 GB,Low
852_STORAGE,STORAGE,512.0 GB,Low
853_CPU,CPU,Intel Core i5 11th Gen,Low
853_GPU,GPU,Intel Integrated Iris Xe,Low
853_RAM,RAM,8 GB,Low
853_STORAGE,STORAGE,512.0 GB,Low
854_CPU,CPU,Intel Core i3 10th Gen,Low
854_GPU,GPU,Intel Integrated UHD,Low
854_RAM,RAM,4 GB,Low
854_STORAGE,STORAGE,1024.0 GB,Low
855_CPU,CPU,Intel Core i5 10th Gen,Medium
855_GPU,GPU,NVIDIA GeForce GTX 1650,Medium
855_RAM,RAM,8 GB,Medium
855_STORAGE,STORAGE,512.0 GB,Medium
856_CPU,CPU,Intel Core i5 9th Gen,Medium
856_GPU,GPU,NVIDIA GeForce GTX 1650,Medium
856_RAM,RAM,8 GB,Medium
856_STORAGE,STORAGE,512.0 GB,Medium
857_CPU,CPU,Intel Core i5 11th Gen,High
857_GPU,GPU,NVIDIA GeForce RTX 3060,High
857_RAM,RAM,16 GB,High
857_STORAGE,STORAGE,512.0 GB,High
858_CPU,CPU,Intel Core i7 10th Gen,High
858_GPU,GPU,NVIDIA GeForce RTX 2060,High
858_RAM,RAM,16 GB,High
858_STORAGE,STORAGE,1280.0 GB,High
859_CPU,CPU,AMD Ryzen 3 Dual Core,Low
859_GPU,GPU,AMD Radeon,Low
859_RAM,RAM,4 GB,Low
859_STORAGE,STORAGE,256.0 GB,Low
860_CPU,CPU,Intel Core i5 11th Gen,Low
860_GPU,GPU,Intel Integrated Iris Xe,Low
860_RAM,RAM,8 GB,Low
860_STORAGE,STORAGE,512.0 GB,Low
861_CPU,CPU,Intel Core i5 11th Gen,Low
861_GPU,GPU,Intel Integrated Iris Xe,Low
861_RAM,RAM,8 GB,Low
861_STORAGE,STORAGE,512.0 GB,Low
862_CPU,CPU,AMD Ryzen 3 Dual Core,Low
862_GPU,GPU,AMD Radeon Vega,Low
862_RAM,RAM,8 GB,Low
862_STORAGE,STORAGE,1024.0 GB,Low
863_CPU,CPU,AMD Ryzen 5 Hexa Core,Medium
863_GPU,GPU,NVIDIA GeForce GTX 1650,Medium
863_RAM,RAM,8 GB,Medium
863_STORAGE,STORAGE,1280.0 GB,Medium
864_CPU,CPU,Intel Core i3 11th Gen,Low
864_GPU,GPU,Intel Integrated UHD,Low
864_RAM,RAM,8 GB,Low
864_STORAGE,STORAGE,1024.0 GB,Low
865_CPU,CPU,AMD Ryzen 5 Hexa Core,Low
865_GPU,GPU,AMD Radeon,Low
865_RAM,RAM,8 GB,Low
865_STORAGE,STORAGE,512.0 GB,Low
866_CPU,CPU,Intel Core i5 11th Gen,Low
866_GPU,GPU,NVIDIA GeForce MX330,Low
866_RAM,RAM,8 GB,Low
866_STORAGE,STORAGE,512.0 GB,Low
867_CPU,CPU,Intel Core i5 11th Gen,Low
867_GPU,GPU,NVIDIA GeForce MX350,Low
867_RAM,RAM,8 GB,Low
867_STORAGE,STORAGE,512.0 GB,Low
868_CPU,CPU,AMD Ryzen 7 Octa Core,Low
868_GPU,GPU,AMD Radeon AMD,Low
868_RAM,RAM,8 GB,Low
868_STORAGE,STORAGE,512.0 GB,Low
869_CPU,CPU,AMD Ryzen 5 Hexa Core,Low
869_GPU,GPU,AMD Radeon,Low
869_RAM,RAM,8 GB,Low
869_STORAGE,STORAGE,512.0 GB,Low
870_CPU,CPU,Intel Core i7 8th Gen,Low
870_GPU,GPU,Intel Integrated UHD 620,Low
870_RAM,RAM,8 GB,Low
870_STORAGE,STORAGE,1024.0 GB,Low
871_CPU,CPU,Intel Core i5 11th Gen,Medium
871_GPU,GPU,NVIDIA GeForce MX450,Medium
871_RAM,RAM,16 GB,Medium
871_STORAGE,STORAGE,512.0 GB,Medium
872_CPU,CPU,AMD Ryzen 5 Quad Core,Low
872_GPU,GPU,AMD Radeon Vega 8,Low
872_RAM,RAM,8 GB,Low
872_STORAGE,STORAGE,512.0 GB,Low
873_CPU,CPU,Intel Core i5 11th Gen,Low
873_GPU,GPU,Intel Integrated Iris Xe,Low
873_RAM,RAM,8 GB,Low
873_STORAGE,STORAGE,512.0 GB,Low
874_CPU,CPU,Intel Core i5 11th Gen,Low
874_GPU,GPU,Intel Integrated Iris Xe,Low
874_RAM,RAM,8 GB,Low
874_STORAGE,STORAGE,512.0 GB,Low
875_CPU,CPU,AMD Ryzen 5 Hexa Core,Low
875_GPU,GPU,AMD Radeon Intel HD Graphics 5500,Low
875_RAM,RAM,8 GB,Low
875_STORAGE,STORAGE,1280.0 GB,Low
876_CPU,CPU,Intel Core i3 11th Gen,Low
876_GPU,GPU,Intel Integrated UHD,Low
876_RAM,RAM,8 GB,Low
876_STORAGE,STORAGE,512.0 GB,Low
877_CPU,CPU,AMD Ryzen 5 Hexa Core,Low
877_GPU,GPU,AMD Radeon,Low
877_RAM,RAM,8 GB,Low
877_STORAGE,STORAGE,512.0 GB,Low
878_CPU,CPU,Intel Octa Core i7 10th Gen,High
878_GPU,GPU,NVIDIA GeForce RTX 3060,High
878_RAM,RAM,16 GB,High
878_STORAGE,STORAGE,1280.0 GB,High
879_CPU,CPU,Intel Core i3 10th Gen,Low
879_GPU,GPU,Intel Integrated UHD,Low
879_RAM,RAM,8 GB,Low
879_STORAGE,STORAGE,1024.0 GB,Low
880_CPU,CPU,Intel Core i5 11th Gen,Low
880_GPU,GPU,Intel Integrated Iris Xe,Low
880_RAM,RAM,8 GB,Low
880_STORAGE,STORAGE,512.0 GB,Low
881_CPU,CPU,Intel Core i3 11th Gen,Low
881_GPU,GPU,Intel Integrated UHD,Low
881_RAM,RAM,4 GB,Low
881_STORAGE,STORAGE,256.0 GB,Low
882_CPU,CPU,Intel Core i5 11th Gen,Low
882_GPU,GPU,Intel Integrated UHD,Low
882_RAM,RAM,8 GB,Low
882_STORAGE,STORAGE,512.0 GB,Low
883_CPU,CPU,Intel Core i7 11th Gen,Low
883_GPU,GPU,Intel Integrated Integrated Intel IRIS XE Graphics,Low
883_RAM,RAM,16 GB,Low
883_STORAGE,STORAGE,1024.0 GB,Low
884_CPU,CPU,MediaTek MediaTek Kompanio 500,Low
884_GPU,GPU,MediaTek Integrated,Low
884_RAM,RAM,4 GB,Low
884_STORAGE,STORAGE,nan GB,Low
885_CPU,CPU,AMD Ryzen 5 Hexa Core,High
885_GPU,GPU,NVIDIA GeForce RTX 3060,High
885_RAM,RAM,16 GB,High
885_STORAGE,STORAGE,1280.0 GB,High
886_CPU,CPU,Intel Core i5 11th Gen,Low
886_GPU,GPU,Intel Integrated intel,Low
886_RAM,RAM,8 GB,Low
886_STORAGE,STORAGE,1024.0 GB,Low
887_CPU,CPU,Intel Core i5 10th Gen,Low
887_GPU,GPU,Intel Integrated Core i5,Low
887_RAM,RAM,8 GB,Low
887_STORAGE,STORAGE,1280.0 GB,Low
888_CPU,CPU,Intel Core i9 10th Gen,Extreme
888_GPU,GPU,NVIDIA GeForce RTX 2080 super max-q,Extreme
888_RAM,RAM,16 GB,Extreme
888_STORAGE,STORAGE,1024.0 GB,Extreme
889_CPU,CPU,Intel Core i3 11th Gen,Low
889_GPU,GPU,Intel Integrated UHD,Low
889_RAM,RAM,8 GB,Low
889_STORAGE,STORAGE,256.0 GB,Low
890_CPU,CPU,Intel Core i5 7th Gen,Low
890_GPU,GPU,NVIDIA GeForce NVIDIA,Low
890_RAM,RAM,4 GB,Low
890_STORAGE,STORAGE,1024.0 GB,Low
891_CPU,CPU,AMD Ryzen 7 Octa Core,Medium
891_GPU,GPU,AMD Radeon,Medium
891_RAM,RAM,16 GB,Medium
891_STORAGE,STORAGE,512.0 GB,Medium
892_CPU,CPU,Intel Core i7 11th Gen,Low
892_GPU,GPU,Intel Integrated Iris Xe,Low
892_RAM,RAM,16 GB,Low
892_STORAGE,STORAGE,512.0 GB,Low
893_CPU,CPU,Intel Core i5 10th Gen,Low
893_GPU,GPU,Intel Integrated UHD,Low
893_RAM,RAM,8 GB,Low
893_STORAGE,STORAGE,512.0 GB,Low
894_CPU,CPU,Intel Core i3 11th Gen,Low
894_GPU,GPU,Intel Integrated UHD,Low
894_RAM,RAM,8 GB,Low
894_STORAGE,STORAGE,1024.0 GB,Low
895_CPU,CPU,Intel Core i3 11th Gen,Low
895_GPU,GPU,Intel Integrated UHD,Low
895_RAM,RAM,8 GB,Low
895_STORAGE,STORAGE,256.0 GB,Low
896_CPU,CPU,AMD Ryzen 3 Dual Core,Low
896_GPU,GPU,AMD Radeon AMD Readon,Low
896_RAM,RAM,4 GB,Low
896_STORAGE,STORAGE,256.0 GB,Low
897_CPU,CPU,AMD Ryzen 7 Octa Core,High
897_GPU,GPU,NVIDIA GeForce GTX 1650,High
897_RAM,RAM,8 GB,High
897_STORAGE,STORAGE,512.0 GB,High
898_CPU,CPU,Intel Core i5 10th Gen,High
898_GPU,GPU,NVIDIA GeForce GTX 1660 Ti,High
898_RAM,RAM,16 GB,High
898_STORAGE,STORAGE,512.0 GB,High
899_CPU,CPU,Intel Core i3 11th Gen,Low
899_GPU,GPU,Intel Integrated UHD,Low
899_RAM,RAM,8 GB,Low
899_STORAGE,STORAGE,512.0 GB,Low
900_CPU,CPU,Intel Core i5 11th Gen,Medium
900_GPU,GPU,NVIDIA GeForce MX450,Medium
900_RAM,RAM,16 GB,Medium
900_STORAGE,STORAGE,512.0 GB,Medium
901_CPU,CPU,Intel Core i5 11th Gen,Low
901_GPU,GPU,Intel Integrated Iris Xe,Low
901_RAM,RAM,8 GB,Low
901_STORAGE,STORAGE,512.0 GB,Low
902_CPU,CPU,Intel Core i3 11th Gen,Low
902_GPU,GPU,Intel Integrated UHD,Low
902_RAM,RAM,8 GB,Low
902_STORAGE,STORAGE,512.0 GB,Low
903_CPU,CPU,Intel Core i5 11th Gen,Low
903_GPU,GPU,Intel Integrated Iris Xe,Low
903_RAM,RAM,8 GB,Low
903_STORAGE,STORAGE,512.0 GB,Low
904_CPU,CPU,Intel Core i3 11th Gen,Low
904_GPU,GPU,Intel Integrated UHD,Low
904_RAM,RAM,8 GB,Low
904_STORAGE,STORAGE,512.0 GB,Low
905_CPU,CPU,Intel Core i3 11th Gen,Low
905_GPU,GPU,Intel Integrated UHD,Low
905_RAM,RAM,8 GB,Low
905_STORAGE,STORAGE,512.0 GB,Low
906_CPU,CPU,Apple M1,Low
906_GPU,GPU,Integrated,Low
906_RAM,RAM,8 GB,Low
906_STORAGE,STORAGE,512.0 GB,Low
907_CPU,CPU,AMD Ryzen 5 Hexa Core,Medium
907_GPU,GPU,NVIDIA GeForce GTX 1650,Medium
907_RAM,RAM,8 GB,Medium
907_STORAGE,STORAGE,512.0 GB,Medium
908_CPU,CPU,Intel Core i3 11th Gen,Low
908_GPU,GPU,Intel Integrated UHD,Low
908_RAM,RAM,8 GB,Low
908_STORAGE,STORAGE,256.0 GB,Low
909_CPU,CPU,Intel Core i3 11th Gen,Low
909_GPU,GPU,Intel Integrated UHD,Low
909_RAM,RAM,8 GB,Low
909_STORAGE,STORAGE,512.0 GB,Low
910_CPU,CPU,Intel Core i5 10th Gen,Low
910_GPU,GPU,NVIDIA GeForce MX250,Low
910_RAM,RAM,8 GB,Low
910_STORAGE,STORAGE,1280.0 GB,Low
911_CPU,CPU,Intel Core i7 11th Gen,Low
911_GPU,GPU,Intel Integrated Iris Xe,Low
911_RAM,RAM,16 GB,Low
911_STORAGE,STORAGE,1024.0 GB,Low
912_CPU,CPU,Intel Core i5 11th Gen,Low
912_GPU,GPU,Integrated,Low
912_RAM,RAM,8 GB,Low
912_STORAGE,STORAGE,512.0 GB,Low
913_CPU,CPU,Intel Core i3 10th Gen,Low
913_GPU,GPU,Intel Integrated Intel Integrated UHD,Low
913_RAM,RAM,8 GB,Low
913_STORAGE,STORAGE,1024.0 GB,Low
914_CPU,CPU,Intel Core i7 11th Gen,Low
914_GPU,GPU,Intel Integrated Iris Xe,Low
914_RAM,RAM,16 GB,Low
914_STORAGE,STORAGE,512.0 GB,Low
915_CPU,CPU,Intel Core i5 9th Gen,Medium
915_GPU,GPU,NVIDIA GeForce GTX 1650,Medium
915_RAM,RAM,8 GB,Medium
915_STORAGE,STORAGE,1280.0 GB,Medium
916_CPU,CPU,Intel Core i5 11th Gen,Low
916_GPU,GPU,Intel Integrated Iris Xe,Low
916_RAM,RAM,8 GB,Low
916_STORAGE,STORAGE,1024.0 GB,Low
917_CPU,CPU,Intel Core i3 10th Gen,Low
917_GPU,GPU,Intel Integrated UHD,Low
917_RAM,RAM,4 GB,Low
917_STORAGE,STORAGE,256.0 GB,Low
918_CPU,CPU,Intel Core i3 10th Gen,Low
918_GPU,GPU,Intel Integrated UHD,Low
918_RAM,RAM,8 GB,Low
918_STORAGE,STORAGE,256.0 GB,Low
919_CPU,CPU,Intel Core i7 10th Gen,Low
919_GPU,GPU,NVIDIA Geforce MX350,Low
919_RAM,RAM,8 GB,Low
919_STORAGE,STORAGE,512.0 GB,Low
920_CPU,CPU,Intel Core i5 10th Gen,Medium
920_GPU,GPU,NVIDIA GeForce GTX 1650 Ti,Medium
920_RAM,RAM,8 GB,Medium
920_STORAGE,STORAGE,512.0 GB,Medium
921_CPU,CPU,Intel Core i5 11th Gen,Low
921_GPU,GPU,NVIDIA GeForce MX350,Low
921_RAM,RAM,8 GB,Low
921_STORAGE,STORAGE,1024.0 GB,Low
922_CPU,CPU,Intel Core i3 11th Gen,Low
922_GPU,GPU,Intel Integrated UHD,Low
922_RAM,RAM,8 GB,Low
922_STORAGE,STORAGE,256.0 GB,Low
923_CPU,CPU,Intel Core i3 10th Gen,Low
923_GPU,GPU,Intel Integrated UHD,Low
923_RAM,RAM,8 GB,Low
923_STORAGE,STORAGE,1024.0 GB,Low
924_CPU,CPU,AMD Ryzen 3 Dual Core,Low
924_GPU,GPU,AMD Radeon Vega 6,Low
924_RAM,RAM,8 GB,Low
924_STORAGE,STORAGE,1280.0 GB,Low
925_CPU,CPU,Intel Core i5 10th Gen,Low
925_GPU,GPU,Intel Integrated UHD,Low
925_RAM,RAM,8 GB,Low
925_STORAGE,STORAGE,1024.0 GB,Low
926_CPU,CPU,Intel Core i3 10th Gen,Low
926_GPU,GPU,Intel Integrated UHD,Low
926_RAM,RAM,8 GB,Low
926_STORAGE,STORAGE,1024.0 GB,Low
927_CPU,CPU,Intel Core i5 10th Gen,Low
927_GPU,GPU,Intel Integrated UHD,Low
927_RAM,RAM,8 GB,Low
927_STORAGE,STORAGE,1280.0 GB,Low
928_CPU,CPU,Intel Core i5 11th Gen,Medium
928_GPU,GPU,Intel Integrated Iris Xe Max,Medium
928_RAM,RAM,8 GB,Medium
928_STORAGE,STORAGE,512.0 GB,Medium
929_CPU,CPU,Intel Core i3 10th Gen,Low
929_GPU,GPU,Intel Integrated UHD,Low
929_RAM,RAM,8 GB,Low
929_STORAGE,STORAGE,256.0 GB,Low
930_CPU,CPU,Intel Core i3 11th Gen,Low
930_GPU,GPU,Intel Integrated UHD,Low
930_RAM,RAM,8 GB,Low
930_STORAGE,STORAGE,1024.0 GB,Low
931_CPU,CPU,Intel Core i3 10th Gen,Low
931_GPU,GPU,Intel Integrated UHD,Low
931_RAM,RAM,8 GB,Low
931_STORAGE,STORAGE,512.0 GB,Low
932_CPU,CPU,Intel Core i7 11th Gen,Medium
932_GPU,GPU,NVIDIA GeForce GTX 1650 Ti Max-Q,Medium
932_RAM,RAM,16 GB,Medium
932_STORAGE,STORAGE,1024.0 GB,Medium
933_CPU,CPU,Intel Core i5 11th Gen,Low
933_GPU,GPU,Intel Integrated Iris Xe,Low
933_RAM,RAM,8 GB,Low
933_STORAGE,STORAGE,512.0 GB,Low
934_CPU,CPU,Intel Core i3 11th Gen,Low
934_GPU,GPU,Intel Integrated UHD,Low
934_RAM,RAM,4 GB,Low
934_STORAGE,STORAGE,512.0 GB,Low
935_CPU,CPU,Intel Core i5 11th Gen,Low
935_GPU,GPU,Intel Integrated Iris Xe,Low
935_RAM,RAM,8 GB,Low
935_STORAGE,STORAGE,512.0 GB,Low
936_CPU,CPU,AMD Ryzen 5 Hexa Core,Medium
936_GPU,GPU,NVIDIA GeForce GTX 1650,Medium
936_RAM,RAM,8 GB,Medium
936_STORAGE,STORAGE,1280.0 GB,Medium
937_CPU,CPU,Intel Core i5 8th Gen,Low
937_GPU,GPU,AMD Radeon AMD RADEON 520,Low
937_RAM,RAM,8 GB,Low
937_STORAGE,STORAGE,1280.0 GB,Low
938_CPU,CPU,Intel Core i3 11th Gen,Low
938_GPU,GPU,Intel Integrated UHD,Low
938_RAM,RAM,8 GB,Low
938_STORAGE,STORAGE,1024.0 GB,Low
939_CPU,CPU,Intel Core i5 8th Gen,Low
939_GPU,GPU,Intel Integrated UHD 620,Low
939_RAM,RAM,8 GB,Low
939_STORAGE,STORAGE,512.0 GB,Low
940_CPU,CPU,Intel Core i5 11th Gen,Low
940_GPU,GPU,NVIDIA GeForce MX350,Low
940_RAM,RAM,8 GB,Low
940_STORAGE,STORAGE,512.0 GB,Low
941_CPU,CPU,Intel Core i7 10th Gen,High
941_GPU,GPU,NVIDIA GeForce RTX 2070 with Max-Q Design,High
941_RAM,RAM,16 GB,High
941_STORAGE,STORAGE,2048.0 GB,High
942_CPU,CPU,AMD Ryzen 5 Hexa Core,Medium
942_GPU,GPU,NVIDIA GeForce GTX 1650 Ti,Medium
942_RAM,RAM,8 GB,Medium
942_STORAGE,STORAGE,512.0 GB,Medium
943_CPU,CPU,Intel Core i5 10th Gen,Low
943_GPU,GPU,Intel Integrated UHD,Low
943_RAM,RAM,8 GB,Low
943_STORAGE,STORAGE,512.0 GB,Low
944_CPU,CPU,Intel Core i5 10th Gen,Low
944_GPU,GPU,NVIDIA GeForce GTX MX330,Low
944_RAM,RAM,8 GB,Low
944_STORAGE,STORAGE,1024.0 GB,Low
945_CPU,CPU,Intel Core i3 11th Gen,Low
945_GPU,GPU,Intel Integrated UHD,Low
945_RAM,RAM,4 GB,Low
945_STORAGE,STORAGE,256.0 GB,Low
946_CPU,CPU,Intel Core i5 11th Gen,Low
946_GPU,GPU,Intel Integrated Iris Xe,Low
946_RAM,RAM,8 GB,Low
946_STORAGE,STORAGE,512.0 GB,Low
947_CPU,CPU,AMD Ryzen 7 Quad Core,Low
947_GPU,GPU,AMD Radeon RX Vega 10,Low
947_RAM,RAM,8 GB,Low
947_STORAGE,STORAGE,512.0 GB,Low
948_CPU,CPU,Apple M1,Low
948_GPU,GPU,Integrated,Low
948_RAM,RAM,8 GB,Low
948_STORAGE,STORAGE,512.0 GB,Low
949_CPU,CPU,Apple M1,Low
949_GPU,GPU,Integrated,Low
949_RAM,RAM,8 GB,Low
949_STORAGE,STORAGE,256.0 GB,Low
950_CPU,CPU,AMD Ryzen 5 Quad Core,Low
950_GPU,GPU,AMD Radeon Vega 8,Low
950_RAM,RAM,8 GB,Low
950_STORAGE,STORAGE,512.0 GB,Low
951_CPU,CPU,Apple M1,Low
951_GPU,GPU,Integrated,Low
951_RAM,RAM,8 GB,Low
951_STORAGE,STORAGE,256.0 GB,Low
952_CPU,CPU,AMD Ryzen 7 Quad Core,Low
952_GPU,GPU,AMD Radeon RX Vega 10,Low
952_RAM,RAM,8 GB,Low
952_STORAGE,STORAGE,512.0 GB,Low
953_CPU,CPU,AMD Ryzen 5 Quad Core,Low
953_GPU,GPU,AMD Radeon Vega 8,Low
953_RAM,RAM,8 GB,Low
953_STORAGE,STORAGE,512.0 GB,Low
954_CPU,CPU,Apple M1,Low
954_GPU,GPU,Integrated,Low
954_RAM,RAM,8 GB,Low
954_STORAGE,STORAGE,256.0 GB,Low
955_CPU,CPU,Apple M1,Low
955_GPU,GPU,Integrated,Low
955_RAM,RAM,8 GB,Low
955_STORAGE,STORAGE,256.0 GB,Low
956_CPU,CPU,Apple M1,Low
956_GPU,GPU,Integrated,Low
956_RAM,RAM,8 GB,Low
956_STORAGE,STORAGE,512.0 GB,Low
957_CPU,CPU,Apple M1,Low
957_GPU,GPU,Integrated,Low
957_RAM,RAM,8 GB,Low
957_STORAGE,STORAGE,512.0 GB,Low
958_CPU,CPU,AMD Ryzen 7 Octa Core,Low
958_GPU,GPU,AMD Radeon,Low
958_RAM,RAM,8 GB,Low
958_STORAGE,STORAGE,512.0 GB,Low
959_CPU,CPU,AMD Ryzen 5 Quad Core,Medium
959_GPU,GPU,NVIDIA GeForce GTX 1650 Ti,Medium
959_RAM,RAM,8 GB,Medium
959_STORAGE,STORAGE,512.0 GB,Medium
960_CPU,CPU,AMD Ryzen 5 Quad Core,Medium
960_GPU,GPU,NVIDIA GeForce GTX 1650 Ti,Medium
960_RAM,RAM,8 GB,Medium
960_STORAGE,STORAGE,512.0 GB,Medium
961_CPU,CPU,Intel Core i7 11th Gen,Low
961_GPU,GPU,Intel Integrated Iris Xe,Low
961_RAM,RAM,16 GB,Low
961_STORAGE,STORAGE,1024.0 GB,Low
962_CPU,CPU,Intel Core i5 10th Gen,Low
962_GPU,GPU,Intel Integrated UHD,Low
962_RAM,RAM,8 GB,Low
962_STORAGE,STORAGE,512.0 GB,Low
963_CPU,CPU,Intel Core i5 10th Gen,Low
963_GPU,GPU,NVIDIA GeForce MX230,Low
963_RAM,RAM,8 GB,Low
963_STORAGE,STORAGE,512.0 GB,Low
964_CPU,CPU,Intel Core i3 10th Gen,Low
964_GPU,GPU,Intel Integrated UHD,Low
964_RAM,RAM,8 GB,Low
964_STORAGE,STORAGE,1024.0 GB,Low
965_CPU,CPU,Intel Core i7 10th Gen,Extreme
965_GPU,GPU,NVIDIA GeForce RTX 2070 with Max-Q Design,Extreme
965_RAM,RAM,16 GB,Extreme
965_STORAGE,STORAGE,2048.0 GB,Extreme
966_CPU,CPU,Intel Core i7 10th Gen,Medium
966_GPU,GPU,NVIDIA GeForce GTX GTX 1650Ti,Medium
966_RAM,RAM,8 GB,Medium
966_STORAGE,STORAGE,1280.0 GB,Medium
967_CPU,CPU,Intel Core i5 10th Gen,Low
967_GPU,GPU,Intel Integrated Integrated Intel UHD,Low
967_RAM,RAM,8 GB,Low
967_STORAGE,STORAGE,512.0 GB,Low
968_CPU,CPU,Intel Core i3 7th Gen,Low
968_GPU,GPU,Intel Integrated HD 620,Low
968_RAM,RAM,4 GB,Low
968_STORAGE,STORAGE,1024.0 GB,Low
969_CPU,CPU,Intel Core i7 8th Gen,Medium
969_GPU,GPU,NVIDIA Quadro P520,Medium
969_RAM,RAM,16 GB,Medium
969_STORAGE,STORAGE,512.0 GB,Medium
970_CPU,CPU,Intel Core i7 9th Gen,Medium
970_GPU,GPU,NVIDIA Quadro T2000,Medium
970_RAM,RAM,16 GB,Medium
970_STORAGE,STORAGE,1024.0 GB,Medium
971_CPU,CPU,Intel Core i5 10th Gen,Low
971_GPU,GPU,Intel Integrated,Low
971_RAM,RAM,8 GB,Low
971_STORAGE,STORAGE,1024.0 GB,Low
972_CPU,CPU,Intel Core i5 8th Gen,Low
972_GPU,GPU,Intel Integrated Intel UHD Graphics 620,Low
972_RAM,RAM,4 GB,Low
972_STORAGE,STORAGE,1024.0 GB,Low
973_CPU,CPU,Intel Core i5 10th Gen,Low
973_GPU,GPU,NVIDIA GeForce MX110,Low
973_RAM,RAM,8 GB,Low
973_STORAGE,STORAGE,512.0 GB,Low
974_CPU,CPU,Intel Core i5 10th Gen,Low
974_GPU,GPU,Intel Integrated UHD,Low
974_RAM,RAM,8 GB,Low
974_STORAGE,STORAGE,1280.0 GB,Low
975_CPU,CPU,Intel Core i5 10th Gen,Low
975_GPU,GPU,NVIDIA GeForce MX350,Low
975_RAM,RAM,8 GB,Low
975_STORAGE,STORAGE,512.0 GB,Low
976_CPU,CPU,Intel Core i5 8th Gen,Low
976_GPU,GPU,Intel Integrated UHD 620,Low
976_RAM,RAM,8 GB,Low
976_STORAGE,STORAGE,512.0 GB,Low
977_CPU,CPU,Intel Core i7 10th Gen,Low
977_GPU,GPU,Intel Integrated Iris Plus,Low
977_RAM,RAM,16 GB,Low
977_STORAGE,STORAGE,1024.0 GB,Low
978_CPU,CPU,Intel Core i7 10th Gen,Low
978_GPU,GPU,Intel Integrated UHD,Low
978_RAM,RAM,16 GB,Low
978_STORAGE,STORAGE,512.0 GB,Low
979_CPU,CPU,Intel Core i5 10th Gen,Low
979_GPU,GPU,Intel Integrated UHD,Low
979_RAM,RAM,8 GB,Low
979_STORAGE,STORAGE,512.0 GB,Low
980_CPU,CPU,Intel Core i7 10th Gen,Low
980_GPU,GPU,NVIDIA GeForce GTX,Low
980_RAM,RAM,16 GB,Low
980_STORAGE,STORAGE,512.0 GB,Low
981_CPU,CPU,AMD Ryzen 5 Hexa Core,Low
981_GPU,GPU,AMD Radeon,Low
981_RAM,RAM,8 GB,Low
981_STORAGE,STORAGE,512.0 GB,Low
982_CPU,CPU,Intel Celeron Dual Core,Low
982_GPU,GPU,Intel Integrated UHD 605,Low
982_RAM,RAM,4 GB,Low
982_STORAGE,STORAGE,nan GB,Low
983_CPU,CPU,Intel Core i3 10th Gen,Low
983_GPU,GPU,AMD Radeon R4,Low
983_RAM,RAM,4 GB,Low
983_STORAGE,STORAGE,1024.0 GB,Low
